場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,外枠(7-8),母父,キングカメハメハ,59,3,15,0.0508,0.2542,16.9,0.0,6.71,0.1905,0.0637,1.334,C,新潟芝短中距離(1400-1600)・良・外枠(7-8)で母父「キングカメハメハ」は基準比リフト1.334
中京,直線長め・持続型,芝,中長距離(2100-2400),良,外枠(7-8),母父,サンデーサイレンス,52,6,16,0.1154,0.3077,49.4,0.0,6.96,0.2308,0.0769,1.333,C,中京芝中長距離(2100-2400)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト1.333
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,マルゼンスキー,53,7,14,0.1321,0.2642,90.0,0.0,7.53,0.199,0.0652,1.328,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父「マルゼンスキー」は基準比リフト1.328
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,外枠(7-8),母父,クロフネ,63,3,17,0.0476,0.2698,12.4,0.0,7.06,0.2034,0.0664,1.326,C,中山ダ短距離(1000-1300)・良・外枠(7-8)で母父「クロフネ」は基準比リフト1.326
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),母父,Storm Cat,55,5,17,0.0909,0.3091,25.3,0.0,5.73,0.2332,0.0759,1.325,C,阪神芝中距離(1700-2000)・良・外枠(7-8)で母父「Storm Cat」は基準比リフト1.325
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父,ブライアンズタイム,78,8,20,0.1026,0.2564,84.0,0.0,8.21,0.1935,0.0629,1.325,C,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父「ブライアンズタイム」は基準比リフト1.325
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),母父,ゴールドアリュール,54,4,12,0.0741,0.2222,160.9,0.0,8.56,0.1677,0.0545,1.325,C,東京ダ短中距離(1400-1600)・良・内枠(1-2)で母父「ゴールドアリュール」は基準比リフト1.325
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父,クロフネ,76,9,22,0.1184,0.2895,207.4,0.0,7.3,0.2188,0.0707,1.323,C,福島芝中距離(1700-2000)・良・中枠(3-6)で母父「クロフネ」は基準比リフト1.323
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,A.P. Indy,53,6,14,0.1132,0.2642,75.1,0.0,6.17,0.1997,0.0645,1.323,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「A.P. Indy」は基準比リフト1.323
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,内枠(1-2),母父,ブライアンズタイム,62,4,17,0.0645,0.2742,43.2,0.0,7.52,0.2074,0.0668,1.322,C,京都ダ短中距離(1400-1600)・良・内枠(1-2)で母父「ブライアンズタイム」は基準比リフト1.322
中京,直線長め・持続型,芝,短距離(1000-1300),良,内枠(1-2),母父,サンデーサイレンス,55,7,14,0.1273,0.2545,97.6,0.0,8.29,0.1925,0.062,1.322,C,中京芝短距離(1000-1300)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト1.322
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,内枠(1-2),母父,ディープインパクト,68,6,20,0.0882,0.2941,42.9,0.0,7.01,0.2227,0.0714,1.321,C,阪神芝短中距離(1400-1600)・良・内枠(1-2)で母父「ディープインパクト」は基準比リフト1.321
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,アグネスデジタル,72,4,19,0.0556,0.2639,53.2,0.0,7.61,0.1997,0.0642,1.321,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「アグネスデジタル」は基準比リフト1.321
中山,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),母父,サンデーサイレンス,55,5,15,0.0909,0.2727,42.7,0.0,7.02,0.2072,0.0655,1.316,C,中山芝短中距離(1400-1600)・稍・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.316
中京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,キングカメハメハ,58,8,15,0.1379,0.2586,104.1,0.0,7.52,0.1973,0.0613,1.311,C,中京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「キングカメハメハ」は基準比リフト1.311
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,内枠(1-2),母父,フジキセキ,51,7,12,0.1373,0.2353,306.1,0.0,7.47,0.1796,0.0557,1.31,C,阪神ダ短距離(1000-1300)・良・内枠(1-2)で母父「フジキセキ」は基準比リフト1.31
中山,坂あり・パワー型,芝,中距離(1700-2000),良,内枠(1-2),母父,ディープインパクト,62,9,18,0.1452,0.2903,98.9,0.0,6.24,0.2217,0.0686,1.309,C,中山芝中距離(1700-2000)・良・内枠(1-2)で母父「ディープインパクト」は基準比リフト1.309
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,Gone West,50,2,13,0.04,0.26,26.8,0.0,7.46,0.199,0.061,1.307,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父「Gone West」は基準比リフト1.307
函館,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,ディープインパクト,64,4,20,0.0625,0.3125,16.7,0.0,7.11,0.2397,0.0728,1.304,C,函館芝中距離(1700-2000)・良・中枠(3-6)で母父「ディープインパクト」は基準比リフト1.304
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),母父,キングカメハメハ,61,5,18,0.082,0.2951,43.3,0.0,6.21,0.2263,0.0688,1.304,C,京都芝中距離(1700-2000)・良・外枠(7-8)で母父「キングカメハメハ」は基準比リフト1.304
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父,ノーザンテースト,53,3,14,0.0566,0.2642,81.1,0.0,8.36,0.2028,0.0614,1.303,C,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父「ノーザンテースト」は基準比リフト1.303
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ジャングルポケット,58,3,15,0.0517,0.2586,25.2,0.0,8.53,0.199,0.0596,1.299,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父「ジャングルポケット」は基準比リフト1.299
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,内枠(1-2),母父,フジキセキ,55,6,12,0.1091,0.2182,118.9,0.0,9.89,0.1682,0.05,1.297,C,新潟芝短中距離(1400-1600)・良・内枠(1-2)で母父「フジキセキ」は基準比リフト1.297
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,外枠(7-8),母父,サンデーサイレンス,62,3,16,0.0484,0.2581,29.2,0.0,7.87,0.1993,0.0588,1.295,C,阪神芝短中距離(1400-1600)・稍・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト1.295
札幌,小回り・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父,サンデーサイレンス,57,5,16,0.0877,0.2807,48.1,0.0,5.93,0.2171,0.0636,1.293,C,札幌芝短中距離(1400-1600)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト1.293
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ティンバーカントリー,65,5,18,0.0769,0.2769,23.7,0.0,7.29,0.2144,0.0625,1.292,C,新潟ダ中距離(1700-2000)・良・中枠(3-6)で母父「ティンバーカントリー」は基準比リフト1.292
京都,平坦・スピード型,芝,短距離(1000-1300),良,内枠(1-2),母父,サンデーサイレンス,60,9,18,0.15,0.3,174.2,0.0,7.18,0.2324,0.0676,1.291,C,京都芝短距離(1000-1300)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト1.291
福島,小回り・機動型,ダ,中距離(1700-2000),稍,中枠(3-6),母父,サンデーサイレンス,66,4,17,0.0606,0.2576,103.8,0.0,6.88,0.1998,0.0578,1.289,C,福島ダ中距離(1700-2000)・稍・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.289
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,内枠(1-2),母父,アグネスタキオン,54,4,13,0.0741,0.2407,99.4,0.0,8.33,0.1874,0.0533,1.284,C,新潟芝中距離(1700-2000)・良・内枠(1-2)で母父「アグネスタキオン」は基準比リフト1.284
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),母父,フレンチデピュティ,62,7,18,0.1129,0.2903,97.1,0.0,5.89,0.2263,0.064,1.283,C,京都芝中距離(1700-2000)・良・外枠(7-8)で母父「フレンチデピュティ」は基準比リフト1.283
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,内枠(1-2),母父,ブライアンズタイム,50,4,12,0.08,0.24,60.6,0.0,7.72,0.1874,0.0526,1.281,C,新潟芝中距離(1700-2000)・良・内枠(1-2)で母父「ブライアンズタイム」は基準比リフト1.281
新潟,直線長め・平坦型,ダ,中距離(1700-2000),稍,中枠(3-6),母父,ブライアンズタイム,58,5,17,0.0862,0.2931,28.6,0.0,7.29,0.2292,0.0639,1.279,C,新潟ダ中距離(1700-2000)・稍・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト1.279
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,キングヘイロー,55,7,14,0.1273,0.2545,215.6,0.0,6.53,0.199,0.0555,1.279,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父「キングヘイロー」は基準比リフト1.279
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父,スペシャルウィーク,69,7,17,0.1014,0.2464,74.8,0.0,8.2,0.1935,0.0529,1.273,C,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父「スペシャルウィーク」は基準比リフト1.273
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,グラスワンダー,63,6,16,0.0952,0.254,74.1,0.0,9.14,0.1997,0.0543,1.272,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「グラスワンダー」は基準比リフト1.272
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),母父,フレンチデピュティ,72,9,19,0.125,0.2639,67.8,0.0,6.69,0.2076,0.0563,1.271,C,阪神ダ短距離(1000-1300)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.271
阪神,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),母父,スペシャルウィーク,76,8,20,0.1053,0.2632,49.9,0.0,7.54,0.2076,0.0556,1.268,C,阪神ダ短距離(1000-1300)・良・中枠(3-6)で母父「スペシャルウィーク」は基準比リフト1.268
京都,平坦・スピード型,ダ,長距離(2500以上),良,中枠(3-6),母父,サンデーサイレンス,58,4,17,0.069,0.2931,69.1,0.0,5.98,0.2316,0.0615,1.266,C,京都ダ長距離(2500以上)・良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.266
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),母父,フレンチデピュティ,77,7,18,0.0909,0.2338,63.0,0.0,7.65,0.1848,0.049,1.265,C,中山ダ中距離(1700-2000)・良・内枠(1-2)で母父「フレンチデピュティ」は基準比リフト1.265
新潟,直線長め・平坦型,芝,長距離(2500以上),良,外枠(7-8),母父,サンデーサイレンス,79,12,25,0.1519,0.3165,82.8,0.0,5.65,0.2503,0.0662,1.264,C,新潟芝長距離(2500以上)・良・外枠(7-8)で母父「サンデーサイレンス」は基準比リフト1.264
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,外枠(7-8),母父,フレンチデピュティ,54,3,13,0.0556,0.2407,86.3,0.0,8.04,0.1905,0.0502,1.264,C,新潟芝短中距離(1400-1600)・良・外枠(7-8)で母父「フレンチデピュティ」は基準比リフト1.264
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),母父,シンボリクリスエス,63,7,17,0.1111,0.2698,53.3,0.0,7.9,0.2142,0.0556,1.26,C,京都芝短中距離(1400-1600)・良・中枠(3-6)で母父「シンボリクリスエス」は基準比リフト1.26
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),母父,ジェイドロバリー,62,4,15,0.0645,0.2419,53.9,0.0,8.11,0.1927,0.0492,1.255,C,中山ダ短距離(1000-1300)・良・中枠(3-6)で母父「ジェイドロバリー」は基準比リフト1.255
福島,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),母父,クロフネ,76,4,18,0.0526,0.2368,42.6,0.0,7.66,0.1887,0.0481,1.255,C,福島芝短距離(1000-1300)・良・中枠(3-6)で母父「クロフネ」は基準比リフト1.255
函館,小回り・持続型,芝,短距離(1000-1300),良,内枠(1-2),母父,サンデーサイレンス,70,9,23,0.1286,0.3286,64.6,0.0,6.67,0.262,0.0666,1.254,C,函館芝短距離(1000-1300)・良・内枠(1-2)で母父「サンデーサイレンス」は基準比リフト1.254
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父,キングカメハメハ,66,4,16,0.0606,0.2424,45.2,0.0,7.82,0.1935,0.0489,1.253,C,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父「キングカメハメハ」は基準比リフト1.253
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,ジャングルポケット,59,9,16,0.1525,0.2712,136.4,0.0,6.75,0.2169,0.0543,1.25,C,阪神芝短中距離(1400-1600)・良・中枠(3-6)で母父「ジャングルポケット」は基準比リフト1.25
小倉,小回り・機動型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父,サンデーサイレンス,65,6,17,0.0923,0.2615,117.4,0.0,7.25,0.2095,0.052,1.248,C,小倉ダ中距離(1700-2000)・重不良・中枠(3-6)で母父「サンデーサイレンス」は基準比リフト1.248
小倉,小回り・機動型,芝,短距離(1000-1300),良,内枠(1-2),母父,タイキシャトル,76,5,18,0.0658,0.2368,22.5,0.0,7.61,0.1897,0.0471,1.248,C,小倉芝短距離(1000-1300)・良・内枠(1-2)で母父「タイキシャトル」は基準比リフト1.248
福島,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),母父,ネオユニヴァース,51,4,12,0.0784,0.2353,94.7,0.0,9.06,0.1887,0.0466,1.247,C,福島芝短距離(1000-1300)・良・中枠(3-6)で母父「ネオユニヴァース」は基準比リフト1.247
中山,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),母父,スペシャルウィーク,76,6,19,0.0789,0.25,57.1,0.0,7.7,0.2014,0.0486,1.241,C,中山芝短中距離(1400-1600)・良・中枠(3-6)で母父「スペシャルウィーク」は基準比リフト1.241
京都,平坦・スピード型,ダ,短距離(1000-1300),良,外枠(7-8),母父,ブライアンズタイム,79,5,20,0.0633,0.2532,82.3,0.0,7.8,0.2043,0.0489,1.239,C,京都ダ短距離(1000-1300)・良・外枠(7-8)で母父「ブライアンズタイム」は基準比リフト1.239
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ホワイトマズル,73,8,18,0.1096,0.2466,42.7,0.0,7.86,0.199,0.0476,1.239,C,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父「ホワイトマズル」は基準比リフト1.239
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,外枠(7-8),母父,ディープインパクト,55,4,16,0.0727,0.2909,82.2,0.0,6.82,0.2351,0.0558,1.237,C,阪神ダ中距離(1700-2000)・良・外枠(7-8)で母父「ディープインパクト」は基準比リフト1.237
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),母父,スペシャルウィーク,66,4,19,0.0606,0.2879,43.0,0.0,7.39,0.2332,0.0547,1.235,C,阪神芝中距離(1700-2000)・良・外枠(7-8)で母父「スペシャルウィーク」は基準比リフト1.235
小倉,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),母父,フレンチデピュティ,75,8,18,0.1067,0.24,78.7,0.0,7.31,0.1947,0.0453,1.233,C,小倉ダ中距離(1700-2000)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.233
札幌,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),母父,フジキセキ,57,7,16,0.1228,0.2807,114.4,0.0,7.02,0.2278,0.0529,1.232,C,札幌ダ中距離(1700-2000)・良・外枠(7-8)で母父「フジキセキ」は基準比リフト1.232
京都,平坦・スピード型,芝,短距離(1000-1300),良,中枠(3-6),母父,ブライアンズタイム,59,3,15,0.0508,0.2542,52.9,0.0,8.36,0.2064,0.0478,1.232,C,京都芝短距離(1000-1300)・良・中枠(3-6)で母父「ブライアンズタイム」は基準比リフト1.232
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,タイキシャトル,68,4,17,0.0588,0.25,22.8,0.0,8.19,0.2031,0.0469,1.231,C,阪神ダ短中距離(1400-1600)・良・中枠(3-6)で母父「タイキシャトル」は基準比リフト1.231
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父,アサティス,61,4,15,0.0656,0.2459,18.7,0.0,7.13,0.1997,0.0462,1.231,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父「アサティス」は基準比リフト1.231
函館,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父,フレンチデピュティ,51,7,15,0.1373,0.2941,276.9,0.0,6.04,0.2397,0.0544,1.227,C,函館芝中距離(1700-2000)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.227
函館,小回り・持続型,芝,短距離(1000-1300),良,中枠(3-6),母父,タイキシャトル,77,8,22,0.1039,0.2857,47.8,0.0,7.06,0.2329,0.0528,1.227,C,函館芝短距離(1000-1300)・良・中枠(3-6)で母父「タイキシャトル」は基準比リフト1.227
函館,小回り・持続型,芝,短距離(1000-1300),良,中枠(3-6),母父,フレンチデピュティ,77,11,22,0.1429,0.2857,92.1,0.0,6.04,0.2329,0.0528,1.227,C,函館芝短距離(1000-1300)・良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.227
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),母父,ネオユニヴァース,56,7,15,0.125,0.2679,79.6,0.0,7.32,0.2184,0.0495,1.227,C,中京ダ中距離(1700-2000)・良・中枠(3-6)で母父「ネオユニヴァース」は基準比リフト1.227
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,内枠(1-2),母父,フジキセキ,77,7,21,0.0909,0.2727,46.0,0.0,8.08,0.2227,0.05,1.225,C,阪神芝短中距離(1400-1600)・良・内枠(1-2)で母父「フジキセキ」は基準比リフト1.225
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,中枠(3-6),母父,フレンチデピュティ,63,7,15,0.1111,0.2381,64.6,0.0,7.06,0.1943,0.0438,1.225,C,東京ダ短中距離(1400-1600)・重不良・中枠(3-6)で母父「フレンチデピュティ」は基準比リフト1.225
