場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ネイティヴダンサー系,445,34,111,0.0764,0.2494,103.4,0.0,7.14,0.239,0.0104,1.044,C,京都芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.044
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),重不良,外枠(7-8),母父系統,ロイヤルチャージャー系,146,13,35,0.089,0.2397,35.9,0.0,7.6,0.2297,0.01,1.044,C,阪神ダ短中距離(1400-1600)・重不良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.044
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ナスルーラ系,838,61,194,0.0728,0.2315,76.8,0.0,7.67,0.2218,0.0097,1.044,C,小倉芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.044
小倉,小回り・機動型,ダ,中距離(1700-2000),不,内枠(1-2),母父系統,ニアークティック系,103,5,23,0.0485,0.2233,128.8,0.0,7.9,0.2139,0.0094,1.044,C,小倉ダ中距離(1700-2000)・不・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.044
中京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),母父系統,ニアークティック系,522,46,114,0.0881,0.2184,85.7,0.0,7.95,0.2091,0.0093,1.044,C,中京芝短中距離(1400-1600)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.044
京都,平坦・スピード型,ダ,短距離(1000-1300),稍,中枠(3-6),母父系統,ナスルーラ系,133,5,26,0.0376,0.1955,27.4,0.0,8.34,0.1872,0.0083,1.044,C,京都ダ短距離(1000-1300)・稍・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.044
中山,坂あり・パワー型,ダ,短距離(1000-1300),稍,外枠(7-8),母父系統,ニアークティック系,429,41,101,0.0956,0.2354,84.9,0.0,7.84,0.2257,0.0097,1.043,C,中山ダ短距離(1000-1300)・稍・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.043
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ネイティヴダンサー系,1236,85,286,0.0688,0.2314,68.8,0.0,7.66,0.2218,0.0096,1.043,C,小倉芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.043
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,中枠(3-6),母父系統,ロイヤルチャージャー系,836,60,193,0.0718,0.2309,51.5,0.0,7.76,0.2214,0.0095,1.043,C,東京ダ中長距離(2100-2400)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.043
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),母父系統,その他のエクリプス系,101,14,23,0.1386,0.2277,122.8,0.0,8.29,0.2184,0.0093,1.043,C,中京ダ中距離(1700-2000)・良・中枠(3-6)で母父系統「その他のエクリプス系」は基準比リフト1.043
京都,平坦・スピード型,ダ,短距離(1000-1300),重不良,外枠(7-8),母父系統,ロイヤルチャージャー系,141,15,31,0.1064,0.2199,128.9,0.0,8.42,0.2108,0.0091,1.043,C,京都ダ短距離(1000-1300)・重不良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.043
札幌,小回り・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ロイヤルチャージャー系,544,43,118,0.079,0.2169,94.5,0.0,7.13,0.2079,0.009,1.043,C,札幌芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.043
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,ネイティヴダンサー系,3472,243,723,0.07,0.2082,57.1,0.0,7.88,0.1997,0.0085,1.043,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.043
小倉,小回り・機動型,芝,中距離(1700-2000),重不良,外枠(7-8),母父系統,ネイティヴダンサー系,82,8,17,0.0976,0.2073,173.4,0.0,7.73,0.1987,0.0086,1.043,C,小倉芝中距離(1700-2000)・重不良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.043
阪神,坂あり・パワー型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ロイヤルチャージャー系,263,28,68,0.1065,0.2586,75.9,0.0,7.32,0.2482,0.0104,1.042,C,阪神芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.042
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,トゥルビヨン系,92,8,23,0.087,0.25,37.6,0.0,7.32,0.2399,0.0101,1.042,C,阪神芝中距離(1700-2000)・良・中枠(3-6)で母父系統「トゥルビヨン系」は基準比リフト1.042
京都,平坦・スピード型,芝,中長距離(2100-2400),良,中枠(3-6),母父系統,ナスルーラ系,246,23,60,0.0935,0.2439,85.8,0.0,6.64,0.2341,0.0098,1.042,C,京都芝中長距離(2100-2400)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.042
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,外枠(7-8),母父系統,ネイティヴダンサー系,305,25,72,0.082,0.2361,118.1,0.0,8.16,0.2265,0.0096,1.042,C,東京ダ短中距離(1400-1600)・重不良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト1.042
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),良,内枠(1-2),母父系統,ニアークティック系,581,33,103,0.0568,0.1773,41.6,0.0,8.28,0.1701,0.0072,1.042,C,阪神ダ短中距離(1400-1600)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.042
京都,平坦・スピード型,芝,中距離(1700-2000),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,146,10,39,0.0685,0.2671,43.8,0.0,6.86,0.2566,0.0105,1.041,C,京都芝中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.041
札幌,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ロイヤルチャージャー系,1001,86,253,0.0859,0.2527,68.3,0.0,7.18,0.2428,0.0099,1.041,C,札幌芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.041
京都,平坦・スピード型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ニアークティック系,277,21,67,0.0758,0.2419,129.7,0.0,8.33,0.2324,0.0095,1.041,C,京都芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.041
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,205,18,47,0.0878,0.2293,124.2,0.0,8.16,0.2203,0.009,1.041,C,阪神芝短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.041
中京,直線長め・持続型,ダ,短距離(1000-1300),良,中枠(3-6),母父系統,ニアークティック系,660,38,125,0.0576,0.1894,50.8,0.0,8.18,0.182,0.0074,1.041,C,中京ダ短距離(1000-1300)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.041
阪神,坂あり・パワー型,芝,中長距離(2100-2400),稍,中枠(3-6),母父系統,ニアークティック系,119,9,29,0.0756,0.2437,51.8,0.0,7.39,0.2344,0.0093,1.04,C,阪神芝中長距離(2100-2400)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.04
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ニアークティック系,1105,91,268,0.0824,0.2425,74.7,0.0,7.1,0.2332,0.0093,1.04,C,阪神芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.04
中京,直線長め・持続型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ナスルーラ系,235,12,55,0.0511,0.234,25.9,0.0,7.29,0.225,0.009,1.04,C,中京ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト1.04
中山,坂あり・パワー型,芝,中距離(1700-2000),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,82,3,19,0.0366,0.2317,94.8,0.0,7.54,0.2227,0.009,1.04,C,中山芝中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.04
東京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ニアークティック系,1343,94,301,0.07,0.2241,57.8,0.0,7.44,0.2154,0.0087,1.04,C,東京芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.04
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,中枠(3-6),母父系統,ネイティヴダンサー系,1139,88,254,0.0773,0.223,83.2,0.0,7.42,0.2144,0.0086,1.04,C,新潟ダ中距離(1700-2000)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.04
中京,直線長め・持続型,芝,中長距離(2100-2400),良,内枠(1-2),母父系統,ネイティヴダンサー系,101,9,22,0.0891,0.2178,86.6,0.0,7.08,0.2094,0.0084,1.04,C,中京芝中長距離(2100-2400)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.04
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),母父系統,ニアークティック系,1358,93,289,0.0685,0.2128,96.0,0.0,8.04,0.2047,0.0081,1.04,C,東京芝短中距離(1400-1600)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.04
中京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),母父系統,ニアークティック系,402,28,81,0.0697,0.2015,79.6,0.0,8.32,0.1938,0.0077,1.04,C,中京ダ短中距離(1400-1600)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.04
阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,内枠(1-2),母父系統,ニアークティック系,147,11,27,0.0748,0.1837,45.2,0.0,7.43,0.1767,0.007,1.04,C,阪神ダ短距離(1000-1300)・重不良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.04
函館,小回り・持続型,芝,短距離(1000-1300),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,246,21,62,0.0854,0.252,72.4,0.0,7.01,0.2425,0.0095,1.039,C,函館芝短距離(1000-1300)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.039
中京,直線長め・持続型,ダ,短距離(1000-1300),良,内枠(1-2),母父系統,ネイティヴダンサー系,270,24,59,0.0889,0.2185,92.0,0.0,7.71,0.2103,0.0082,1.039,C,中京ダ短距離(1000-1300)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト1.039
小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ニアークティック系,1095,79,233,0.0721,0.2128,65.9,0.0,7.92,0.2048,0.008,1.039,C,小倉芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.039
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,ニアークティック系,1419,97,295,0.0684,0.2079,80.4,0.0,8.0,0.2,0.0079,1.039,C,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.039
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,ナスルーラ系,505,29,105,0.0574,0.2079,33.7,0.0,7.85,0.2,0.0079,1.039,C,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.039
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,その他のエクリプス系,323,24,67,0.0743,0.2074,112.2,0.0,8.03,0.1997,0.0077,1.039,C,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「その他のエクリプス系」は基準比リフト1.039
函館,小回り・持続型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ロイヤルチャージャー系,289,19,81,0.0657,0.2803,45.3,0.0,6.68,0.2701,0.0102,1.038,C,函館ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.038
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,内枠(1-2),母父系統,ロイヤルチャージャー系,247,25,69,0.1012,0.2794,118.5,0.0,6.73,0.2691,0.0103,1.038,C,阪神芝中長距離(2100-2400)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.038
東京,直線長め・持続型,芝,中距離(1700-2000),稍,中枠(3-6),母父系統,ネイティヴダンサー系,191,16,47,0.0838,0.2461,58.6,0.0,7.3,0.2372,0.0089,1.038,C,東京芝中距離(1700-2000)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.038
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ナスルーラ系,647,50,147,0.0773,0.2272,70.3,0.0,7.99,0.2188,0.0084,1.038,C,福島芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.038
中京,直線長め・持続型,ダ,中距離(1700-2000),稍,外枠(7-8),母父系統,ナスルーラ系,82,5,18,0.061,0.2195,28.9,0.0,7.01,0.2115,0.008,1.038,C,中京ダ中距離(1700-2000)・稍・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト1.038
東京,直線長め・持続型,芝,中距離(1700-2000),稍,外枠(7-8),母父系統,ニアークティック系,190,12,39,0.0632,0.2053,60.5,0.0,7.46,0.1978,0.0075,1.038,C,東京芝中距離(1700-2000)・稍・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト1.038
小倉,小回り・機動型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ナスルーラ系,396,26,78,0.0657,0.197,79.1,0.0,8.61,0.1897,0.0073,1.038,C,小倉芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト1.038
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ロイヤルチャージャー系,663,44,129,0.0664,0.1946,74.3,0.0,8.08,0.1874,0.0072,1.038,C,新潟芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.038
函館,小回り・持続型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ロイヤルチャージャー系,486,43,132,0.0885,0.2716,61.1,0.0,6.93,0.262,0.0096,1.037,C,函館芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト1.037
東京,直線長め・持続型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ナスルーラ系,399,26,97,0.0652,0.2431,39.9,0.0,7.38,0.2345,0.0086,1.037,C,東京芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト1.037
中京,直線長め・持続型,ダ,中距離(1700-2000),稍,中枠(3-6),母父系統,ネイティヴダンサー系,290,27,68,0.0931,0.2345,96.4,0.0,7.53,0.2261,0.0084,1.037,C,中京ダ中距離(1700-2000)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.037
中京,直線長め・持続型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ナスルーラ系,96,6,21,0.0625,0.2188,46.4,0.0,8.1,0.211,0.0078,1.037,C,中京芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.037
小倉,小回り・機動型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,465,31,101,0.0667,0.2172,106.9,0.0,7.88,0.2095,0.0077,1.037,C,小倉ダ中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト1.037
東京,直線長め・持続型,ダ,短距離(1000-1300),良,中枠(3-6),母父系統,ナスルーラ系,255,17,52,0.0667,0.2039,49.4,0.0,8.33,0.1967,0.0072,1.037,C,東京ダ短距離(1000-1300)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト1.037
京都,平坦・スピード型,ダ,短距離(1000-1300),良,中枠(3-6),母父系統,ネイティヴダンサー系,1039,78,210,0.0751,0.2021,65.1,0.0,7.91,0.1949,0.0072,1.037,C,京都ダ短距離(1000-1300)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト1.037
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,内枠(1-2),母父系統,ニアークティック系,244,23,68,0.0943,0.2787,59.9,0.0,6.42,0.2691,0.0096,1.036,C,阪神芝中長距離(2100-2400)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト1.036
新潟,直線長め・平坦型,ダ,短距離(1000-1300),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,282,24,69,0.0851,0.2447,58.2,0.0,7.2,0.2363,0.0084,1.036,C,新潟ダ短距離(1000-1300)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト1.036
中京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),母父系統,ニアークティック系,289,28,69,0.0969,0.2388,115.2,0.0,7.63,0.2304,0.0084,1.036,C,中京芝中長距離(2100-2400)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.036
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,ニアークティック系,1770,146,397,0.0825,0.2243,48.9,0.0,7.52,0.2165,0.0078,1.036,C,中山芝中距離(1700-2000)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト1.036
