重賞名,基準軸,基準値,条件1,条件2,条件内容,該当数,複勝数,複勝率,条件タイプ,採用ランク
スプリンG2,年齢,年齢=3歳,前走所属=(栗),前走脚質=後方,年齢=3歳 × 前走所属=(栗) × 前走脚質=後方,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,前4角位置帯=前4角70%以降,前走決め手=後方,年齢=3歳 × 前4角位置帯=前4角70%以降 × 前走決め手=後方,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,前走脚質=後方,前走決め手=後方,年齢=3歳 × 前走脚質=後方 × 前走決め手=後方,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,馬齢斤量差帯=馬齢斤量差-1〜0,前走決め手=後方,牡馬 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走決め手=後方,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,所属=(栗),前走脚質=後方,牡馬 × 所属=(栗) × 前走脚質=後方,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,前走所属=(栗),前走脚質=後方,牡馬 × 前走所属=(栗) × 前走脚質=後方,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,前4角位置帯=前4角70%以降,前走決め手=後方,牡馬 × 前4角位置帯=前4角70%以降 × 前走決め手=後方,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,前走脚質=後方,前走決め手=後方,牡馬 × 前走脚質=後方 × 前走決め手=後方,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,騎手替=*,前走脚質=逃げ,年齢=3歳 × 騎手替=* × 前走脚質=逃げ,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,騎手替=*,前走決め手=逃げ,年齢=3歳 × 騎手替=* × 前走決め手=逃げ,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,騎手替=*,前3角位置帯=前3角1番手,年齢=3歳 × 騎手替=* × 前3角位置帯=前3角1番手,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,騎手替=*,前走レース=京成杯G3,年齢=3歳 × 騎手替=* × 前走レース=京成杯G3,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,騎手替=*,前走脚質=逃げ,牡馬 × 騎手替=* × 前走脚質=逃げ,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,騎手替=*,前走決め手=逃げ,牡馬 × 騎手替=* × 前走決め手=逃げ,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,騎手替=*,前3角位置帯=前3角1番手,牡馬 × 騎手替=* × 前3角位置帯=前3角1番手,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,騎手替=*,前走レース=京成杯G3,牡馬 × 騎手替=* × 前走レース=京成杯G3,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,前走クラス=Ｇ３,前4角位置帯=前4角70%以降,年齢=3歳 × 前走クラス=Ｇ３ × 前4角位置帯=前4角70%以降,12,0,0.0,消し0,消しA
スプリンG2,年齢,年齢=3歳,前走クラス=Ｇ３,前走脚質=後方,年齢=3歳 × 前走クラス=Ｇ３ × 前走脚質=後方,12,0,0.0,消し0,消しA
スプリンG2,性別,牡馬,前走クラス=Ｇ３,前4角位置帯=前4角70%以降,牡馬 × 前走クラス=Ｇ３ × 前4角位置帯=前4角70%以降,12,0,0.0,消し0,消しA
